"8000","8001","8002","8003","8004","8006","8007","8008","8009","8010","8011","8012","8013","8014","8016","8017","8018","8020","8021","8022","8023","8024","8025","8026","8027","8028","8029","8030","8032","8033","8034","8035","8036","8037","8038","8039","8041","AK_SG_10","AK_SG_11","AK_SG_12","AK_SG_15","AK_SG_16","AK_SG_17","AK_SG_18","AK_SG_19","AK_SG_2","AK_SG_20","AK_SG_22","AK_SG_25","AK_SG_26","AK_SG_28","AK_SG_29","AK_SG_4","AK_SG_5","AK_SG_7","AK_SG_8","AK_SG_9","AK_SK_1","AK_SK_10","AK_SK_11","AK_SK_12","AK_SK_13","AK_SK_14","AK_SK_15","AK_SK_17","AK_SK_18","AK_SK_2","AK_SK_25","AK_SK_26","AK_SK_27","AK_SK_29","AK_SK_30","AK_SK_32","AK_SK_33","AK_SK_35","AK_SK_36","AK_SK_37","AK_SK_38","AK_SK_39","AK_SK_40","AK_SK_44","AK_SK_45","AK_SK_47","AK_SK_47.2","AK_SK_48","AK_SK_49","AK_SK_49.2","AK_SK_5","AK_SK_8","AK_SK_9","AK_SR_1","AK_SR_10","AK_SR_2","AK_SR_2.2","AK_SR_3","AK_SR_4","AK_SR_5","AK_SR_6","AK_SR_7","AK_SR_8","AK_SR_9","AK_SW_1","AK_SW_11","AK_SW_12","AK_SW_14","AK_SW_2","AK_SW_3","AK_SW_4","AK_SW_5","AK_SW_7","AK_SW_8","AK_SW_9"
"GH29",0.68883125248654,0.702693788303489,0.519831307882032,0.578234692956353,0.347350865124684,0.548301639963665,0.532959377243643,0.601930185290161,0.501728144170901,0.772403888344706,0.47362554091948,1.20210419580734,0.597869882666962,0.413184509073334,0.518000867436029,0.600588600520447,0.653840484556042,0.780585918805844,0.716249581556544,0.849771226134779,0.384143999672298,0.797675089637388,0.387473706654878,0.465883588360102,0.47719179718453,0.527826189167602,0.548272934162496,0.436101154699048,0.777011681242263,0.87013113430166,0.751618762860482,0.452501222625475,0.694596210239552,0.567117502463154,0.465406968448313,0.574041172574779,0.649893733098947,0.361966394376911,0.600538689532541,0.340426404809085,0.585718247594148,0.523693804464024,0.326322207202495,0.326591436389931,0.278914575520794,0.357105577598917,0.163084349022948,0.285274876339174,0.374210113405613,0.605923819763097,0.431580402793237,0.180708244616575,0.345937312082764,0.233993417568129,0.332770941893051,0.491418537370146,0.604030473878291,0.421721632049833,0.774729070848312,0.295545513897221,0.421595588860758,0.498149136892805,0.15633920448616,0.517553038667137,0.408467258326323,0.277105420571138,0.65849137501217,0.363679157009093,0.329271550191882,0.150823547795532,0.0966760163299872,0.458065109428319,0.521895155656157,0.0966449939561754,0.526394888486652,0.20318365719511,0.206311234555758,0.321350691977337,0.756749602886557,0.665248599113477,0.163193317502818,0.217152963371095,0.307780911333531,0.469082245044951,0.463684663999106,0.609371191054985,0.568291168321262,0.313311617892818,0.345170534301201,0.372142560987068,0.953399944510626,0.529207998698938,0.908723160461628,0.325744438674498,0.414571546500662,0.498798781255667,0.571798042338089,0.582946091034538,0.212417198625708,0.645957321507094,0.304769123168851,0.054749465954511,0.558932371425307,0.240741451876993,0.272622153407932,0.594049936531034,0.328889467520419,0.296112659794419,0.39233408600809,0.44657288315189,0.157889135653878,0.671471527678247
"GH3",1.84500907967183,2.10528865750841,1.46028787656537,1.15344711961294,1.21300022052516,1.42414702761478,1.69714239984457,1.7443428417633,1.85166622036955,1.74725410851548,1.45126739040809,1.52388812989876,1.66009137580043,1.4689220743357,1.16823476024723,1.57554525606096,1.51876441620022,1.78491950632072,2.02056421236072,2.5737552209887,1.51532016420961,1.2921535931072,1.20680538331659,1.88960491162829,1.64616149565751,1.81739001756639,1.68762286393727,1.48341454598818,1.91370420394164,1.24646790021448,1.55065547019221,1.90628606823032,2.03586501063564,1.64691684745743,1.76072728667491,1.71960305004327,2.09867362747553,1.20189309872188,0.982607445128217,1.16180239270912,1.07601621220453,0.900059668730231,1.23457052244064,1.60712226300474,1.33402672117648,1.10694967085353,1.27156688257746,1.10529924083245,1.12256068792001,1.33940967605638,1.04434261519633,0.64931082263005,1.41463848865676,1.49129990323704,1.08516453296809,1.1073889923404,1.07666370618153,1.45668763603108,2.05884003103274,1.70463551170116,1.18758794940702,1.0268081535524,1.33651906017308,0.921020796549815,1.4326977507066,1.04418365139586,1.30692579755788,1.54780068507259,1.13754503449,0.857576457507694,1.23511738344373,1.47914949455364,1.70584428220159,1.83472462611359,1.47046904338418,1.90473620747418,1.46089449494991,1.19845874438839,1.84636706504683,1.26412388665107,1.2289613312164,1.46441013634778,1.15392530946331,1.28012381439307,1.33692557695719,1.79657411412897,0.877251667866775,1.49793416144417,1.56980461710769,1.13291121165925,2.29780915174204,1.55922252264254,2.24952462868384,1.05754128999109,0.997322669621526,0.632497476295274,1.24003331726025,1.76146638081221,0.982892868596308,0.937085953311657,1.17426791741029,0.734037733757088,0.853852850280414,1.69167567211773,1.16272353271582,1.22802296258344,1.23551270354789,1.01300193050689,1.17146425363602,1.40533326313685,1.37040378523453,0.695089319693767
"GH30",0.0376818891155094,0.0593031435584534,0.00951659909124214,0.00732015254344807,0.0113555166426162,0.0210513979084338,0.0153457824670998,0.0359393846656566,0.0436253459974286,0.0169896589516525,0.0103644291268027,0.0206337008239498,0.0328439715603974,0.00453383215085904,0.00327595173666738,0.0121431056015277,0.00795373351074178,0.0468224424168438,0.0498947748280759,0.00351220151206075,0.00368555346584827,0.00662125713082475,0.0157699721374714,0.037539012633482,0,0.0258374595036044,0.0324444539013993,0.0215452120848027,0.0374615654341698,0.00446324914817195,0.00217445304787415,0.0166231789852319,0.0308286642083291,0.0314307777950453,0.0133845929194478,0.017038659701259,0.0356116888223807,0,0,0,0.00165699701517656,0,0.00166364788182034,0,0,0,0,0,0,0,0,0,0.00229504937431656,0,0,0,0,0,0.0485555139709154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00438277268577446,0,0,0,0,0,0,0,0,0,0,0,0,0.0248337721858502,0,0,0,0,0.0150774949636818,0,0.0113440064210987,0.00139564680787705,0,0,0,0.0165511987172492,0,0,0,0,0,0,0,0,0,0,0.00233154220728879,0,0,0
"GH30_1",0.0090814777472863,0.00778387665146399,0.0242599424446326,0.00620671405573711,0.00448763707112061,0.0133406918553834,0.00922463602710885,0.0125433595551125,0.0205255577756266,0.0154987760747393,0.00805075162527646,0.0112177823313694,0.00416285583255016,0.0130690418781558,0.011256109696686,0.0142634653153785,0.00581214960721105,0.00984026704894325,0.0193447982262617,0.00718559617492035,0.00581509300436845,0.00647921685144652,0.00674048393537742,0.0269726390454087,0.0071927581728293,0.0266097761690323,0.00584737659334235,0.00458295168926912,0.00695017126971701,0.00673804757813786,0.00581829964858218,0.0260013442710584,0.0105847965139862,0.0142304559167374,0.0111058016895496,0.016950541025077,0.0177626988543222,0,0.00786779304460566,0,0.000977942798327882,0,0.00271793525591433,0,0.00853216240664873,0.00534350382801321,0,0,0,0,0,0,0,0,0,0.0155180145540848,0,0,0.00538706282057595,0,0,0.00180966668161823,0,0,0,0,0,0.0076167147728086,0.0172446010514693,0,0,0.0208365687668736,0.0045189700829802,0,0.00570651745742641,0,0,0.00909097244338907,0,0.0153937268771325,0.00388122127666805,0.0120080555143868,0,0,0.00353016573097354,0,0,0.0159129919475204,0.0211594184645808,0,0.013116502565826,0.0106402677402464,0.00449511102563417,0,0,0.0255949155943159,0.00238190877256086,0.0101823062514687,0,0.0087974390833909,0.0132943459693993,0,0,0,0,0,0,0,0,0,0,0
"GH30_2",0.0343143154703198,0.0286582438651345,0.0357636259920443,0.0186641666394714,0.0208869591154773,0.047244128063698,0.0476381375767252,0.0164458164829923,0.0232006254576679,0.0198587720556747,0.0293277455987703,0.048424025778597,0.00813722420252285,0.0253727932233539,0.00971491460090846,0.0414243418471907,0.065705543589369,0.0182132178272473,0.0151265361356646,0.12193219062117,0.0155729823163461,0.0148191427410852,0.0133057753013841,0.0252547095343233,0.089783255524232,0.0210343692622954,0.0161115083959655,0.0272393494331526,0.0207118908279896,0.0337441519378004,0.0451336540588872,0.0176742660306215,0.0477935827331554,0.0281227736864201,0.0633481570373892,0.0291206280558623,0.0688276797410362,0.00430671703759494,0,0,0.00262756090589318,0.00266922171293341,0.0384398783631208,0,0.0190423775962209,0,0,0,0,0,0.0190596148849361,0,0.00260616634629657,0,0.0187398325996905,0.015162966018907,0.0523120147467655,0.0280139786537873,0.0571573715528261,0,0.0475680614803888,0.0753485149838703,0,0.0323654930370988,0.0152635196505096,0,0.0223267096982803,0,0.0491688003222955,0.00835589110902189,0.0419055045496722,0,0.065743471340691,0.00736569887025332,0.0106603672334264,0.0640594630541225,0.0398304275175236,0.0455498637045059,0,0.0179545605166858,0,0.00789284133160812,0.0224275166555362,0.0251470252037499,0.0278439095721323,0.0790311666313134,0.065937699217447,0.0130741758103124,0.0179254309378212,0.0366085155661812,0.122319153618773,0.011725058983945,0.116646397527364,0.0127149082439259,0.0187239080860103,0.0443428788858489,0.0465860694949388,0.0374978663097953,0,0.0129412954593249,0,0.00671490574819594,0.0120461988807453,0,0,0.00928465414368728,0,0.0226763104388608,0.0231913678619941,0.0393532468751003,0.00938794118151392,0
"GH30_3",0.059601240278122,0.0849044947883078,0.0382312910128055,0.0368250305741355,0.0519907957303739,0.030229286042914,0.0545847284968844,0.0447203260893201,0.0533244362517023,0.0390965025857727,0.0275011553850338,0.0222526599334771,0.0477112813027792,0.0266733793146228,0.0164825764355663,0.0364349835457824,0.0246902491769809,0.0611762807369789,0.0623967386058661,0.0994493850813497,0.131848445515196,0.0424033519139288,0.029315931566304,0.0363539358127764,0.0349185355745421,0.0416496000211347,0.0493670472726438,0.0372969382550723,0.0839601087313896,0.0131171711343548,0.0536520352912692,0.0307683651557292,0.0656906868052793,0.0467738580172307,0.0426694406623176,0.0398300026205489,0.0792087158958997,0.00414125899842188,0.0549505599209948,0.0698910270961672,0.0201728619721442,0.0779608280237381,0,0,0.0477051929315011,0.0202124570164334,0.00743580944296342,0,0.028985453624931,0.0617892191049567,0.0516204520469879,0.02254976651929,0.0513828806821945,0,0.134831391287413,0.0889721922627214,0.0442449111293046,0.0626047132989976,0.0583811834538025,0.0352893848170994,0.0710413548269003,0.047899876339407,0.0383045493872604,0.0278210798349958,0.111905282810529,0.0884519470730711,0.0382501081319924,0.0281647673659999,0.0692903023798982,0,0.0329059510471591,0.0965579324257733,0.00683714526535246,0.0163839047154632,0.0245820515607932,0.0157529906263555,0.00568891618145648,0.0405329567862254,0.0879023884633019,0.0736106465690674,0.0200853689614594,0.0450672195928642,0.0494604004827586,0.0841253657754152,0.0669274579827996,0.13058506326905,0.029263014518175,0.0341508546345419,0.0275385404825033,0.0535342623020792,0.128308933026195,0.118726050140595,0.12721899233497,0.028199781111727,0.0283135211113274,0.0111925807922752,0.0475131481575011,0.00923695007825859,0.0294120981326476,0.0243864626727194,0.027921359052556,0.0321982462605968,0.0496684248328122,0.0748162495188089,0.0165860512053284,0.0951777589360836,0.0778732387846159,0.047818917321077,0.0425590551110785,0.0843230706848756,0.0378117879736119,0
"GH30_4",0.134929571398629,0.122380207813589,0.0736624644645571,0.0943218778161294,0.0626199195920796,0.0750423499133532,0.121286848293738,0.0964535775028062,0.108117226918485,0.109074844238084,0.053320721691854,0.192111433162787,0.0741509118272987,0.0574708629690027,0.0384810579060337,0.0737210849587785,0.0592156907914709,0.121581455220437,0.105043862154747,0.209806522287471,0.272270751615394,0.0592724760219794,0.072871030302465,0.124057896303385,0.10039779778765,0.0722430660372603,0.110452240241766,0.0824345444521407,0.111590821977672,0.0505190740877817,0.138020760180524,0.0760384997609237,0.152700872705258,0.120044126451031,0.0674729381180506,0.0888573996293969,0.142084089017861,0.0347549861423651,0.0418749224676593,0,0.114326495150905,0.048669517789436,0.0178414473486715,0.0395644479514255,0.0331275225057875,0,0,0.00753476298324115,0.0602436986803444,0.0386118889677481,0.0142134864264084,0.0141916500313042,0.0372811949691634,0,0.0139136922182116,0.020746206356077,0.0740032460668359,0.0412863036433629,0.201484321713383,0.00735344256792769,0.0563740814824485,0.0698222502290805,0,0.0380764466408709,0.0333105993877117,0.0323339683060217,0.0578311336116444,0.0156162988565148,0.075305642640557,0,0,0,0.0810588422149193,0,0.0219770487318939,0.00972413433640026,0.165999886702982,0.0516594210071075,0.0540125739652604,0.0713692947418198,0.0104245518620147,0.0179138013998532,0.0422890788466511,0.049293824481642,0.0546664806121063,0.117872547971374,0.0598614668024985,0.0465680140800088,0.0456812360621361,0.0431069601997333,0.171592184678601,0.0731987557023818,0.160258177349412,0.047879239418949,0.0287455577754918,0.0482662298640357,0.0694380640491869,0.0949502578426466,0.00889044767586914,0.0507908828135799,0.0294955778649679,0.00639153852259868,0.0289022931122998,0,0,0.0404512740631427,0,0.0151784739995914,0.0640280882519339,0.0349417797169573,0,0
"GH30_5",0.00149922040208233,0.00470995475889128,0.00978390283666394,0.00153335202795188,0.0037021069457045,0.0115607408764088,0.00220122806472565,0.00224318672944688,0.00564130757197111,0.0042133506445465,0.00308161739189779,0.00478146264526712,0.00308234577889516,0.00743659603077993,0.00414897541508768,0.00500866282082784,0.00409471068528383,0.00454150116059421,0.00807035715051604,0.00200330353467107,0.00405944722822607,0.015327232048499,0.00530466333831099,0.00650437154831237,0.00153916489964898,0.0103051395865582,0.00528247865816608,0.0049501434326088,0.00163134657146489,0.00293044466650708,0.0046590712217943,0.00659566476769335,0.0092519539614306,0.00282238669566102,0.00721433034640333,0.00431149993375112,0.0135467365711325,0,0,0,0,0,0.00155200111954406,0.00596165825923561,0,0.00235870089764341,0,0,0,0,0,0.00702604838734922,0.00255588294214711,0,0,0,0,0.00717757538011625,0,0,0.00718866047367403,0,0,0.00383274174612549,0,0,0,0.00384956999234736,0,0,0.0399723180371944,0.046734069911108,0.105610364073857,0.0212410134574581,0.00940629108048223,0,0.0218881177937706,0,0,0,0.038615281955284,0.00600293085714592,0,0.00144278018401934,0.00136777006166304,0.0133846273237383,0,0.0108328255079474,0.0500612922655546,0,0.00937278078455996,0,0.00640186386666361,0,0,0,0,0.00149334941937593,0,0,0,0.00287862397581064,0,0,0.00526540659916105,0,0,0,0,0,0.00907002435914346,0
"GH30_6",0.00913531998659315,0.00294854704034512,0.00946400569508563,0.0182430366498385,0.00785552516442398,0.00343766689837781,0,0.00647157752857417,0.00950602265931154,0.019150756670826,0.0124011618815969,0.0508328241578102,0.00498180248178046,0.00237082135462981,0.000897937330914318,0.00534457210047754,0.00594186591961696,0.00940980241432941,0.00461958342475954,0.01185770982333,0.0028493627565298,0.0185296122846626,0.003443792445876,0,0,0.00373500182326068,0.0036218396685633,0.0041515122367629,0.0209579184320092,0.00774436383426751,0.00218402499361738,0.0027584925642254,0.00640236769482441,0.00565346220906539,0.00205528075674036,0.00739708579261124,0.0139369511816407,0,0,0,0.00106751742658411,0,0.00556167052698508,0,0,0,0,0,0,0,0,0,0.00260616634629657,0,0,0,0,0,0.0465152310665044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229793193048055,0,0,0,0,0,0,0,0,0,0,0,0,0.0458079736817768,0,0,0,0,0.0405678305618886,0,0.0334348452193316,0.00686700606984395,0,0,0,0.0231752304084266,0,0,0,0,0,0,0,0,0,0,0.0132711591809649,0,0,0
"GH30_8",0.00920956933262159,0.0123976212547636,0.00462249029216133,0.00417555017538238,0.00207769089961114,0.0154223309279913,0.0230237542615581,0.0012090875067472,0.00483176585630629,0.01006811015019,0.00394712945632083,0.00354836111817394,0.00983374557903917,0.0127406023657407,0,0.00795030985588316,0.00116760132529406,0.00859956069788992,0.00412279814663896,0.0508898342656192,0.00452129568225882,0.0158860632731561,0.00249308492891344,0.0363539358127764,0,0.0138415951911739,0.00760398433005359,0.00539513020881469,0,0.00176712244397778,0.0173076586035331,0.00649985658674154,0.0215784513330911,0.00190003056397686,0.011535899885491,0.0137200539769906,0.00771757022185733,0,0,0,0,0,0.00325166299645758,0,0,0,0,0,0,0,0,0,0.00262504191261863,0,0,0,0,0,0.00112003912523704,0,0,0.00246183818366117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039343895033682,0,0.0346351588706607,0,0,0,0,0.00431745171193254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GH30_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00533844342586681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00939606131017139,0,0,0.00859791570311389,0,0,0.0261584033699732,0,0,0,0,0.00961454462983503,0,0.0642599959689282,0,0.084967130029115,0.0147313977405066,0.0171588309597194,0.0689701083207186,0.079660855035047,0,0,0,0,0.0157856826632162,0,0,0,0.0423580043394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187758823630278,0
"GH31",0.772766525511705,0.764664542777414,0.511663800446605,0.459744052960252,0.460997346603288,0.577199615087942,0.60233877711092,0.589941542288677,0.682611264669423,0.674745661734104,0.532191681211158,0.642292618135774,0.620146290569011,0.560734324799391,0.430864373194511,0.578955472509192,0.57123808317918,0.707214119443808,0.686570932980006,0.860325774232184,0.701513568288035,0.68454212884624,0.566592827092374,0.697399347607609,0.633149678766308,0.725427548414569,0.639377206004989,0.615953951670791,0.697234899678804,0.551153272377909,0.596954483539069,0.62666667233147,0.650015328546061,0.639354173946663,0.650722596462927,0.657648433055571,0.811011684791122,0.599284940076445,0.567764188430021,0.533328755988589,0.747469272122223,0.554044758904211,0.707690860547505,0.62507626569878,0.483981334480611,0.310732539070556,0.480011699857105,0.425345772798167,0.78742321359586,0.748340717860119,0.511171123931545,0.487086104949653,0.707525706735782,0.732954653902916,0.446744394079624,0.471568372096151,0.664695416694283,0.727598779577383,0.774640180250618,0.729665448209606,0.650147584734376,0.577379978240552,0.538401342257433,0.468094867553376,0.619302828410898,0.434112471850443,0.703011117465956,0.555992752725498,0.529496783857729,0.217809341275156,0.462418368665826,0.694144091586847,0.641797776593374,0.715301617722615,0.524326805275674,0.765907461081526,0.555259328852101,0.545555531420613,0.726626662144087,0.509242342469091,0.460438553245351,0.6437571188557,0.558026683953051,0.639550633235322,0.71360842882121,0.672524890613483,0.612925514909668,0.570649965861493,0.597417837421673,0.687679485090932,0.99060834778269,0.60934646711724,0.95395961526412,0.707327637433853,0.618018376955425,0.418797765604474,0.758823060089438,0.686666539337825,0.491733163770611,0.703188026883801,0.431497789681766,0.270081328040673,0.510060303443749,0.84474480659438,0.490188877808609,0.597095157138522,0.629086441468785,0.509314942874628,0.534848520012516,0.747991873050457,0.691213451735386,0.571892494124994
"GH32",0.464085533018107,0.439361478662722,0.345296623387783,0.247889412650184,0.227730014902806,0.397853259373614,0.309237563445392,0.375126997959751,0.437354069155203,0.49192517849359,0.402311020331657,0.300672856092883,0.362143342924471,0.270116485922871,0.438437847476697,0.387547563300502,0.448272924230711,0.416388941538135,0.512222866454513,0.317094772400044,0.437860277887074,0.318575933336443,0.322142452148773,0.472612514673154,0.350297279519501,0.574353976774295,0.377086634847625,0.255372697467971,0.408318858081373,0.310040371350331,0.305634365972819,0.312396864074177,0.39376892399525,0.419011577304735,0.378409160747453,0.469575747303354,0.417177374360417,0.30794650314278,0.379622233135804,0.44868128389177,0.343348814636003,0.18532175031722,0.309859695276948,0.410321301169406,0.277259573498316,0.150415343304577,0.456525498295449,0.220504674880477,0.608301208212808,0.677294479799879,0.350937304873451,0.241906269847806,0.296583513688894,0.780530717011076,0.350069489364831,0.322882737771897,0.446527409305069,0.563809779795481,0.458416250336245,0.680404299265195,0.47522659230676,0.382445256207049,0.366412907113347,0.286558057027224,0.507292312578928,0.28749434742869,0.583605859432903,0.336277220138928,0.368255541247362,0.223251802684289,0.278696530428782,0.487629032661392,0.345401419649121,0.690526432376649,0.338724998920856,0.864167037193413,0.422431482911862,0.527944515652324,0.123462912736858,0.277689724710429,0.292935751756544,0.405577060655335,0.420392607482138,0.449992514601615,0.611539223790873,0.44650431112315,0.476703766316786,0.471154052070116,0.445550478583014,0.388545707440755,0.392295647733009,0.387354745081411,0.394102198257567,0.354370510005639,0.448987683643313,0.442569155488114,0.540833439768339,0.421377466173767,0.420700839676946,0.393535119912121,0.297435887934073,0.247680361830398,0.367802364773466,0.773056401021252,0.287472997763838,0.437369005516232,0.43019474310542,0.316325957060082,0.344945045327425,0.391145787271264,0.611254973512952,0.657000313808546
"GH33",0.301751554913635,0.357599178024091,0.211234312822548,0.166148350847533,0.276696743889755,0.325442167024867,0.272694707657547,0.287977926973696,0.227843885296707,0.252764698399644,0.223290956128068,0.374303553017773,0.237957597467842,0.227338704709782,0.243368808975367,0.197907050199253,0.225522998193737,0.299703283069871,0.246547901881973,0.240016572692421,0.130195647411956,0.345314789482793,0.203694802983737,0.299079633853081,0.408139561039737,0.236476376283128,0.261684219920911,0.205535044932414,0.324737930255099,0.268671449184793,0.360142648195633,0.173617538962771,0.269477088873056,0.276764503124961,0.244019777699391,0.24918995330663,0.293570613599867,0.24943351208527,0.348860606300916,0.117283498259505,0.419782237651419,0.417050566214549,0.119854503659517,0.187384788256729,0.214100948818353,0.189907719811552,0.143567675180652,0.300141667566552,0.267931049591999,0.295212629201778,0.265222762661804,0.157745481331021,0.203792111124822,0,0.164564263856586,0.250811718090588,0.338947472929512,0.201346249341132,0.463819305676832,0.154578799340931,0.169341486158349,0.25855881716282,0.0383045493872604,0.426744217282027,0.210886491460452,0.119864203170599,0.239754602986082,0.177259001082523,0.188183210202112,0.0934791339895925,0.0934390733135071,0.161563498645724,0.347900849889732,0.0410442163517334,0.175530495311349,0.0497354388345126,0.18006889396277,0.17500069641411,0.359743169634468,0.190356318536415,0.0707525284134582,0.0782955922522348,0.210886830032197,0.227384078503435,0.227291888171783,0.357508924917204,0.251625542245796,0.148682650827031,0.152338803350646,0.187290565286974,0.453971462448229,0.335134777424673,0.455513140945245,0.150768333612545,0.231716640464503,0.221858697120296,0.2847175118642,0.511600921373771,0.174077703840443,0.356033886716925,0.253543654516096,0.0865038561543269,0.383099138232992,0.0748162495188089,0.11333786637295,0.344561535383368,0.154450257369123,0.202712746528638,0.17331498840968,0.150947873961411,0.114461823902824,0.407347328757944
"GH35",0.2001258595998,0.19973910143933,0.142887842204753,0.141179484841756,0.107937982161889,0.163626235878144,0.140679463238162,0.124112841835891,0.174969175745035,0.222437198198345,0.126725808545801,0.247516825792402,0.21695902564348,0.107208117136216,0.147316441942083,0.182276773898881,0.114569017406354,0.21800128777097,0.158196259307012,0.222452056798493,0.182917794900841,0.334839674359119,0.0816501555270507,0.319486351900014,0.18947812468533,0.171584382977305,0.129583630014562,0.217282715174942,0.227545236666691,0.184029057528662,0.176157462668856,0.114303706150891,0.178676011535949,0.11172128257296,0.0841643058323896,0.143101709405546,0.200508711134813,0.213932322047284,0.161326389749601,0.167222011467937,0.254112307912411,0.286785877205071,0.121801456424837,0.230644163688041,0.132588870141321,0.0600589501076393,0.0984650139286054,0.121032561563921,0.251174627640842,0.261862121728545,0.14146016273964,0.112180248447237,0.201098946487552,0.160691921879261,0.206725955156123,0.114782577674949,0.20586849597141,0.255385891099633,0.330819191058503,0.337919055249735,0.214029106743024,0.214390455040165,0.104123576472541,0.181134913904662,0.282014640627748,0.0934146272899729,0.279217321236383,0.156343945941989,0.202290235055075,0.0428553888610428,0.0662779387548391,0.182763309389566,0.249708191353332,0.0227952183315012,0.12188015596475,0.205176447325276,0.0957592097647778,0.194027166453104,0.074254468482775,0.191255462445154,0.0471597102652487,0.0814185147433894,0.16775557818566,0.273842831931465,0.263909385330344,0.244814489016358,0.220139248291945,0.117681805452388,0.152692766807139,0.167182472722351,0.402767169776036,0.24693086480163,0.380680061452004,0.167868191941556,0.207072630218346,0.1135203618751,0.329256374592178,0.304612403827221,0.105595147495806,0.146451485210777,0.0879627759323022,0.0696649235566011,0.182705143091779,0.240741451876993,0.138923365043746,0.275614338373223,0.259477819401087,0.143674046521034,0.22778019776607,0.489122528646997,0.157889135653878,0.199273294444151
"GH36",0.368025124038321,0.382880863445227,0.325748593898879,0.353410569841694,0.322969118677391,0.397334060733056,0.348990185062399,0.316317614773171,0.370086136066528,0.349271943353963,0.415460429674035,0.296289924651871,0.300720715390445,0.331258627682824,0.431647274540328,0.351002831265436,0.360594451129801,0.296126782917752,0.303849590319145,0.37343656700594,0.4778221536901,0.424044382711781,0.30783391052496,0.406669514734192,0.459925987639,0.383493782304894,0.312042110593645,0.286320900845376,0.408668536463359,0.342417010989142,0.410945246673686,0.310449605802416,0.301626396799488,0.370515596199384,0.38206277718346,0.377412773250283,0.284630545459083,0.328400179843925,0.266324446006441,0.390311616299798,0.409890285793143,0.305704666464062,0.444237985126806,0.657919276786194,0.329410029411614,0.434668834943594,0.280597909618176,0.313896873942612,0.539509468173388,0.467792948687558,0.347999619771919,0.386578533206376,0.414924167086712,0.661696380728376,0.438930041833218,0.575268026126186,0.382576616182524,0.524195518029563,0.395375077856613,0.642982064239021,0.537884633409299,0.413607567628028,0.242910140054908,0.40535528183966,0.44856236718591,0.235610819670145,0.505049364239516,0.338185407733924,0.338713659624098,0.250345115311934,0.473746792770156,0.422526786438557,0.578428163443668,0.710553886099447,0.415185129774222,0.830252897561218,0.697968705177708,0.530891663802219,0.468401322930051,0.414330116760554,0.423018227088483,0.533416354480357,0.315829107437452,0.478117575157602,0.487065944382013,0.571669997806064,0.410118418000156,0.533113253767997,0.807495665855164,0.36989161927624,0.517994858070109,0.362747392461472,0.522096616840285,0.460115260136565,0.475731391230729,0.482341255859837,0.493368362009746,0.396623970641026,0.338413434551196,0.469453797664475,0.324135012860706,0.316929543972662,0.36860964868986,0.59687194018485,0.151843188603987,0.383116370284367,0.534340517103305,0.354970645562327,0.429802202325107,0.508481813020513,0.411849736631588,0.376602314923928
"GH37",0.0025508447613935,0.0303890304441101,0.0169947629852873,0.0127000493764539,0.0701766226221885,0.0131191085248993,0.0460514787996298,0.030249630795475,0.00752286227718304,0.0100246148731948,0.020387311166707,0.0152004884678409,0.00711970892338724,0.0242207493984919,0.0199268816496833,0.026849552650639,0.00512605156644042,0.0215235290606154,0.00984052165300982,0.0389557124290069,0.0135408164323017,0.0185189156713302,0.0192856845556715,0.00601579584406588,0.0543689298769292,0.0168054336288209,0.0240258266655034,0.0255473791972084,0.0172649094557044,0.0176945143659857,0.0604353590147821,0.0424620023251287,0.0022682911723871,0.0154774930296956,0.0383920776138545,0.0153341957204699,0.0151584622133313,0.0157086419873592,0.0159841661935541,0.0257856330244731,0.010548820467976,0.0284210616293133,0.0725507067705841,0,0,0.0247482989688738,0.0565383435146388,0,0,0,0,0,0.00656772846489045,0.0366507478444336,0,0.0139426193838666,0.00458345556063245,0.00894370444662295,0.0671475980514974,0,0,0,0,0,0,0,0,0.0294685162221256,0.0119374472792362,0,0.00854227334762462,0.0863149792015775,0.00491400180463634,0,0.00499070201977298,0,0.0106136517755137,0.0198812281716352,0.0884712931838587,0.0461534928276188,0,0.0272282494931891,0.113629456827054,0.0105440243322174,0.00959119070938809,0.0133376348629425,0.0572052336434481,0.0116885551085786,0,0.0725368172139573,0.00581217711440377,0,0.0160609660107562,0.103378727591828,0,0.00702286890950738,0,0.00190622251888111,0.012008511673579,0,0.048709998567419,0.102565869992698,0,0,0.0244899882880051,0,0.010379780813155,0,0.0123762988690915,0,0,0
